Country,YearMon,Region,Load,NetIM,Nuclear,NRenew,Renew,DAPrice,treat,AvgTemp,MaxTemp,MinTemp,winter,summer,Population,HDD,CDD,MarketIDX,CPI,GDP
GR,Jun 2020,SEE,3773.54117,705.747,0,1717.99,829.368,34.08576388888889,1,NA,NA,NA,NA,NA,10678632,3.38,30.61,NA,101.56,NA
GR,Jul 2020,SEE,4870.15996,877.18,0,2418.847,1125.421,41.17135752688172,1,NA,NA,NA,NA,NA,10678632,0,114.53,NA,100.17,40837.9
GR,Aug 2020,SEE,4617.16901,979.869,0,2290.928,945.486,46.18119623655914,1,NA,NA,NA,NA,NA,10678632,0.07,121.54,NA,99.45,NA
GR,Sep 2020,SEE,4044.01151,437.039,0,2051.653,1219.148,46.52484722222222,1,NA,NA,NA,NA,NA,10678632,1.46,55.73,NA,100.91,NA
GR,Oct 2020,SEE,3647.51351,715.335,0,1850.605,827.651,47.319610215053764,1,NA,NA,NA,NA,NA,10678632,39.64,7.27,NA,101.13,41814.6
GR,Nov 2020,SEE,3806.16378,330.766,0,2142.376,1084.67228,52.572541666666666,1,NA,NA,NA,NA,NA,10678632,176.24,0,NA,100.31,NA
GR,Dec 2020,SEE,4186.19605,260.124,0,2684.802,982.302,59.003077956989245,1,NA,NA,NA,NA,NA,10678632,233.16,0,NA,100.49,NA
GR,Jan 2021,SEE,4369.29014,-79.797,0,2308.881,1271.743,52.50677419354839,1,NA,NA,NA,NA,NA,10678632,297.84,0,NA,99.2,43203.9
GR,Feb 2021,SEE,3955.14731,434.345,0,1455.788,1061.512,50.366458333333334,1,NA,NA,NA,NA,NA,10678632,255.93,0,NA,99.39,NA
GR,Mar 2021,SEE,4136.95017,535.219,0,2074.669,1111.661,57.64041666666667,1,NA,NA,NA,NA,NA,10678632,275.95,0,NA,100.43,NA
GR,Apr 2021,SEE,3695.6507,191.57,0,2133.09,1022.717,64.20118055555555,1,NA,NA,NA,NA,NA,10678632,152.9,0.39,NA,101.29,45023.8
GR,May 2021,SEE,3654.75421,461.788,0,1675.015,1056.551,63.185456989247314,1,NA,NA,NA,NA,NA,10678632,10.22,3.31,NA,100.98,NA
GR,Jun 2021,SEE,4184.27232,648.476,0,2315.979,745,83.5325,1,27.426666666666666,32.79333333333333,21.413333333333334,0,1,10678632,3.43,62.13,NA,102.17,NA
GR,Jul 2021,SEE,5539.74845,747.709,0,2980.192,1212.473,102.03260752688172,1,29.325806451612902,33.94193548387097,24.738709677419354,0,1,10678632,0.01,163.41,NA,100.83,46290.2
GR,Aug 2021,SEE,5199.70411,586.891,0,2991.523,1094.693,121.60737903225807,1,28.97741935483871,34.18064516129032,23.86774193548387,0,1,10678632,0,167.45,NA,100.68,NA
GR,Sep 2021,SEE,3966.63101,101.1,0,2446.86,1134.084,134.719625,1,23.823333333333334,28.366666666666667,19.273333333333333,1,0,10678632,3.29,23.75,NA,102.83,NA
GR,Oct 2021,SEE,3901.851,-112.297,0,2354.951,1291.836,198.5222311827957,1,17.7,21.38064516129032,14.764516129032257,1,0,10678632,85.94,0.08,NA,104,48021.6
GR,Nov 2021,SEE,3973.572,338.908,0,2226.417,1080.326,228.88356944444445,1,15.306666666666667,18.886666666666667,11.82,1,0,10678632,145.22,0,NA,104.35,NA
GR,Dec 2021,SEE,4578.455,-185.413,0,2474.343,1310.258,235.3640188172043,1,11.196774193548388,14.609677419354838,7.622580645161291,1,0,10678632,304.88,0,NA,104.87,NA
GR,Jan 2022,SEE,4744.065,584.199,0,2185.813,1152.229,227.35110215053763,1,7.929032258064516,12.112903225806452,3.958064516129032,1,0,10678632,NA,NA,NA,104.65,50579.3
GR,Feb 2022,SEE,4095.93,660.397,0,1991.119,1098.414,211.72837797619047,1,10.378571428571428,14.739285714285714,6.110714285714286,1,0,10678632,NA,NA,NA,105.63,NA
GR,Mar 2022,SEE,4587.004,-80.857,0,2834.755,1335.78,272.31896505376346,1,8.861290322580645,12.73225806451613,5.183870967741935,0,1,10678632,NA,NA,NA,108.43,NA
GR,Apr 2022,SEE,3512.871,793.669,0,1077.408,1271.336,246.9095,1,15.94,20.993333333333332,10.763333333333334,0,1,10678632,NA,NA,NA,110.55,52522.1
GR,May 2022,SEE,3693.84,658.162,0,1496.91,1131.62,225.0738575268817,0,20.641935483870967,25.896774193548385,14.890322580645162,0,1,10678632,NA,NA,NA,111.59,NA
GR,Jun 2022,SEE,4154.584,144.845,0,2206.473,1291.826,240.82954166666667,0,25.935714285714287,30.192857142857143,21.557142857142857,0,1,10678632,NA,NA,NA,114.05,NA
GR,Jul 2022,SEE,4895.493,-511.509,0,3125.486,1660.754,338.3160349462366,0,NA,NA,NA,NA,NA,10678632,NA,NA,NA,112.19,NA
GR,Aug 2022,SEE,4496.552,-362.67379999999997,0,3047.076,1270.05,436.7618010752688,0,NA,NA,NA,NA,NA,10678632,NA,NA,NA,111.98,NA
GR,Sep 2022,SEE,3729.92,452.575,0,1723.76,1174.531,416.40745833333335,0,NA,NA,NA,NA,NA,10678632,NA,NA,NA,115.29,NA
GR,Oct 2022,SEE,2049.243,256.6492,0,652.6,946.805,264.1259691629956,0,NA,NA,NA,NA,NA,10678632,NA,NA,NA,114.15,NA
HR,Jan 2019,SEE,1688.534,547.61218,0,493.61227,632.75101,69.32004032258064,1,3.158560794044665,6.310918114143921,0.3645161290322581,1,0,4036355,499.39,0,NA,101.32,NA
HR,Feb 2019,SEE,1444.439,387.72415,0,318.04683,691.39215,49.72550595238095,1,6.890934065934067,11.793956043956044,2.7266483516483517,1,0,4036355,338.98,0,NA,101.41,NA
HR,Mar 2019,SEE,1462.497,646.54755,0,268.38808,533.39748,39.561344086021506,1,10.15483870967742,15.258808933002483,5.749131513647643,0,1,4036355,249.95,0,NA,102.2,NA
HR,Apr 2019,SEE,1372.326,540.58517,0,213.96629,594.70184,45.63151388888889,1,12.636410256410256,17.15948717948718,8.61948717948718,0,1,4036355,163.14,0,NA,102.86,NA
HR,May 2019,SEE,1420.186,372.5711,0,184.8541,819.5621,41.4666935483871,1,13.647642679900745,17.672208436724567,10.175434243176179,0,1,4036355,120.8,0,NA,103.3,NA
HR,Jun 2019,SEE,1471.975,630.00081,0,180.12541,662.38325,40.41325,1,23.336923076923078,28.434871794871796,18.25846153846154,0,1,4036355,0.61,48.67,NA,103.59,NA
HR,Jul 2019,SEE,1634.014,850.17492,0,285.14579,501.13011,53.013225806451615,1,23.42481389578164,28.7863523573201,18.40967741935484,0,1,4036355,0.61,59.7,NA,104.12,13923
HR,Aug 2019,SEE,1625.6,819.89309,0,351.22743,455.07262,55.882674731182796,1,24.127295285359804,29.68436724565757,19.335980148883376,0,1,4036355,0.03,75.37,NA,103.73,NA
HR,Sep 2019,SEE,1398.096,707.53454,0,310.92655,386.62966,55.38973611111111,1,18.80769230769231,24.215641025641027,14.666923076923078,1,0,4036355,23,7.86,NA,103.54,NA
HR,Oct 2019,SEE,1391.798,550.76771,0,474.13983,373.94365,55.349180107526884,1,15.053598014888339,20.581389578163773,11.086600496277915,1,0,4036355,96.87,0,NA,103.79,14113.4
HR,Nov 2019,SEE,1403.19,-22.88256,0,350.39709,954.33092,45.15752777777778,1,11.90871794871795,14.977179487179487,9.181794871794873,1,0,4036355,210.97,0,NA,103.39,NA
HR,Dec 2019,SEE,1554.185,102.71351,0,279.31258,1072.1018,40.10505376344086,1,7.419851116625311,10.711910669975186,4.490818858560794,1,0,4036355,372.12,0,NA,103.25,NA
HR,Jan 2020,SEE,1607.132,504.64561,0,369.7828,725.4601,51.315470430107524,1,5.397766749379653,9.73970223325062,1.7362282878411912,1,0,4036355,459.08,0,75.71,103.12,13914.1
HR,Feb 2020,SEE,1428.504,426.09271,0,420.3895,565.1903,39.58922413793103,1,8.247214854111407,12.651193633952255,4.377453580901857,1,0,4036355,294.03,0,NA,102.65,NA
HR,Mar 2020,SEE,1448.764,441.93224,0,261.2855,710.7292,29.406720430107526,1,8.62824427480916,13.441984732824428,4.724427480916031,0,1,4036355,298.85,0,NA,102.68,NA
HR,Apr 2020,SEE,1189.418,603.48866,0,78.4764,510.8888,23.968541666666667,1,12.77888888888889,18.660555555555558,7.123055555555556,0,1,4036355,156.88,0,NA,102.71,11565.5
HR,May 2020,SEE,1201.76,422.99933,0,211.348,576.8788,22.429287634408603,1,16.253225806451614,21.030645161290323,11.848118279569894,0,1,4036355,62.32,0.08,NA,102.58,NA
HR,Jun 2020,SEE,1260.155,421.01276,0,319.799,497.3581,28.822708333333335,1,19.863055555555558,24.596111111111114,15.200000000000001,0,1,4036355,4.74,10.95,NA,103.14,NA
HR,Jul 2020,SEE,1494.828,623.3885,0,392.9228,480.1536,35.42653225806452,1,22.736455696202533,28.40354430379747,17.33113924050633,0,1,4036355,1.91,41.63,NA,103.48,11953.5
HR,Aug 2020,SEE,1530.308,683.51721,0,380.7122,473.1475,38.147056451612904,1,23.841687344913154,29.299503722084367,19.277171215880895,0,1,4036355,0.45,65.83,NA,103.27,NA
HR,Sep 2020,SEE,1336.568,464.82180999999997,0,371.6665,490.9258,45.848708333333335,1,19.46846153846154,24.930989583333336,15.07025641025641,1,0,4036355,22.97,11.58,NA,103.18,NA
HR,Oct 2020,SEE,1406.02,150.46355,0,387.6442,799.6312,38.56336021505376,1,13.754342431761787,18.237468982630276,10.292803970223325,1,0,4036355,136.33,0.05,NA,103.6,13017.8
HR,Nov 2020,SEE,1458.557,345.41624,0,437.3657,663.9277,47.225138888888885,1,9.256410256410257,13.188461538461539,6.345641025641026,1,0,4036355,309.1,0,NA,103.36,NA
HR,Dec 2020,SEE,1571.228,-50.50289,0,455.737,1085.2822,55.56233870967742,1,7.017866004962779,9.915632754342433,4.453846153846154,1,0,4036355,390.98,0,NA,102.96,NA
HR,Jan 2021,SEE,1623.84,-71.01532,0,425.3176,1182.8127,53.873655913978496,1,4.448360655737705,7.224054054054054,1.7222826086956522,1,0,4036355,448.2,0,NA,103.08,13753.1
HR,Feb 2021,SEE,1447.967,13.97542,0,341.6427,1026.464,50.376919642857146,1,7.394259818731118,11.214114114114114,3.644578313253012,1,0,4036355,319.51,0,NA,103.32,NA
HR,Mar 2021,SEE,1558.797,279.3305,0,371.8369,900.2215,55.94255376344086,1,7.639044943820225,12.368937329700273,3.0537815126050423,0,1,4036355,336.33,0,NA,104.34,NA
HR,Apr 2021,SEE,1431.469,395.44763,0,188.0552,820.646,64.51081944444445,1,9.995518207282913,14.286908077994429,5.744817927170868,0,1,4036355,250.75,0,NA,104.9,13942.2
HR,May 2021,SEE,1342.142,362.10854,0,87.7093,891.2927,59.87913978494624,1,15.397282608695653,19.901897018970192,10.972972972972974,0,1,4036355,76.69,0,NA,105.01,NA
HR,Jun 2021,SEE,1431.886,594.98119,0,243.15540000000001,601.9025,78.46841666666667,1,22.229737609329447,27.926453488372093,16.613872832369943,0,1,4036355,4.5,51,NA,105.4,NA
HR,Jul 2021,SEE,1657.504,727.03648,0,376.0349,561.9219,93.68086021505377,1,24.4819018404908,29.855454545454545,19.151612903225807,0,1,4036355,0,83.49,NA,106.3,14538.9
HR,Aug 2021,SEE,1608.168,644.87261,0,377.2588,589.876,105.62551075268817,1,23.112702702702705,28.41864864864865,17.8266846361186,0,1,4036355,7.84,59.49,NA,106.51,NA
HR,Sep 2021,SEE,1406.244,597.93951,0,358.5436,455.8164,138.6015277777778,1,19.372625698324022,24.79832402234637,13.989693593314763,1,0,4036355,22.98,3.22,NA,106.8,NA
HR,Oct 2021,SEE,1470.058,455.52917,0,460.7175,560.2106,202.73137096774192,1,12.652574525745258,16.787567567567567,8.559299191374663,1,0,4036355,200.29,0,NA,107.65,14935.6
HR,Nov 2021,SEE,1487.036,223.28587,0,469.5202,741.7866,215.9598611111111,1,9.940389972144848,12.589693593314763,7.342222222222222,1,0,4036355,288.39,0,NA,108.18,NA
HR,Dec 2021,SEE,1687.703,123.13984,0,324.07869999999997,1140.6368,251.75747311827956,1,6.178082191780822,8.971389645776567,3.50972972972973,1,0,4036355,410.7,0,NA,108.31,NA
HR,Jan 2022,SEE,1676.989,268.68444,0,408.4657,983.5577,206.90349462365592,1,4.843324250681199,8.553369272237198,1.1896739130434784,1,0,4036355,NA,NA,NA,108.76,15678.4
HR,Feb 2022,SEE,1478.954,373.75952,0,432.4814,654.8188,195.50090773809524,1,7.207738095238096,11.195833333333335,3.2669642857142858,1,0,4036355,NA,NA,NA,109.8,NA
HR,Mar 2022,SEE,1616.757,500.50686,0,362.0701,739.212,293.43698924731183,1,7.3023054755043235,12.326666666666668,2.08050139275766,0,1,4036355,NA,NA,NA,111.93,NA
HR,Apr 2022,SEE,1426.821,462.8974,0,246.5799,691.1549,192.68759722222222,1,11.32924791086351,15.942222222222224,6.7626740947075215,0,1,4036355,NA,NA,NA,114.94,16471.4
HR,May 2022,SEE,1374.348,502.94265,0,328.2892,543.4119,202.06291666666667,0,18.448360655737705,23.608894878706202,13.410626702997275,0,1,4036355,NA,NA,NA,116.27,NA
HR,Jun 2022,SEE,1497.616,565.68281,0,379.4269,552.4533,245.58370833333333,0,23.353351955307264,28.68277777777778,18.070670391061455,0,1,4036355,NA,NA,NA,118.14,NA
HR,Jul 2022,SEE,1709.487,681.79923,0,480.29275,549.89295,375.5646370967742,0,24.62818428184282,30.51409214092141,18.83234501347709,0,1,4036355,NA,NA,NA,119.75,NA
HR,Aug 2022,SEE,1593.458,617.54495,0,473.5035,500.2696,494.04702956989246,0,24.10948509485095,29.296226415094342,18.941891891891892,0,1,4036355,NA,NA,NA,119.9,NA
HR,Sep 2022,SEE,1391.63,505.80715,0,374.7735,511.8756,391.72793055555553,0,NA,22.69388888888889,14.070194986072424,1,0,4036355,NA,NA,NA,120.21,NA
