date,obs,synth,gaps,upper,lower,method,n,outcome,treated,CT
2019-12-15,106.27,105.98312789845856,0.2868721015414337,NA,NA,iid,72,FOOD,ES,TRUE
2020-01-15,106.58,107.02856675902542,-0.4485667590254252,NA,NA,iid,72,FOOD,ES,TRUE
2020-02-15,106.85,107.30999397036919,-0.4599939703691973,NA,NA,iid,72,FOOD,ES,TRUE
2020-03-15,106.99,107.43312773837113,-0.44312773837113184,NA,NA,iid,72,FOOD,ES,TRUE
2020-04-15,108.33,108.51260812855088,-0.18260812855088204,NA,NA,iid,72,FOOD,ES,TRUE
2020-05-15,108.33,108.47705903493953,-0.14705903493953087,NA,NA,iid,72,FOOD,ES,TRUE
2020-06-15,108.02,108.39037219515518,-0.37037219515518416,NA,NA,iid,72,FOOD,ES,TRUE
2020-07-15,107.21,107.58297211043921,-0.3729721104392212,NA,NA,iid,72,FOOD,ES,TRUE
2020-08-15,107.3,107.44030509246025,-0.14030509246025247,NA,NA,iid,72,FOOD,ES,TRUE
2020-09-15,107.38,107.81547941545224,-0.43547941545224944,NA,NA,iid,72,FOOD,ES,TRUE
2020-10-15,108.66,107.6654048680314,0.9945951319685946,NA,NA,iid,72,FOOD,ES,TRUE
2020-11-15,107.78,107.6440983150482,0.1359016849518042,NA,NA,iid,72,FOOD,ES,TRUE
2020-12-15,107.36,107.0195375779642,0.3404624220357988,NA,NA,iid,72,FOOD,ES,TRUE
2021-01-15,107.93,107.46028139648193,0.46971860351807493,NA,NA,iid,72,FOOD,ES,TRUE
2021-02-15,108.01,107.56149691439663,0.44850308560337737,NA,NA,iid,72,FOOD,ES,TRUE
2021-03-15,108.02,107.77627666686665,0.24372333313334593,NA,NA,iid,72,FOOD,ES,TRUE
2021-04-15,108.31,108.28407915279728,0.025920847202726804,NA,NA,iid,72,FOOD,ES,TRUE
2021-05-15,108.71,108.69247742602056,0.01752257397943424,NA,NA,iid,72,FOOD,ES,TRUE
2021-06-15,108.68,108.83498805813024,-0.15498805813022898,NA,NA,iid,72,FOOD,ES,TRUE
2021-07-15,108.47,108.7038155478589,-0.2338155478588959,NA,NA,iid,72,FOOD,ES,TRUE
2021-08-15,108.74,109.02577597230113,-0.2857759723011384,NA,NA,iid,72,FOOD,ES,TRUE
2021-09-15,108.75,109.86596434841375,-1.1159643484137547,NA,NA,iid,72,FOOD,ES,TRUE
2021-10-15,110.11,110.07971564213041,0.03028435786958994,NA,NA,iid,72,FOOD,ES,TRUE
2021-11-15,110.69,110.58531025717679,0.10468974282321142,NA,NA,iid,72,FOOD,ES,TRUE
2021-12-15,111.93,111.07038136914126,0.8596186308587477,NA,NA,iid,72,FOOD,ES,TRUE
2022-01-15,112.66,112.43115388975606,0.22884611024393564,NA,NA,iid,72,FOOD,ES,TRUE
2022-02-15,113.62,113.88157786229299,-0.26157786229298097,NA,NA,iid,72,FOOD,ES,TRUE
2022-03-15,114.9,115.09817294457154,-0.19817294457153878,NA,NA,iid,72,FOOD,ES,TRUE
2022-04-15,118.38,117.6261207731325,0.7538792268674968,NA,NA,iid,72,FOOD,ES,TRUE
2022-05-15,119.66,119.37136936979941,0.2886306302005863,NA,NA,iid,72,FOOD,ES,TRUE
2022-06-15,121.58,120.98560056503747,0.5943994349625257,2.166,-0.6259999999999999,iid,72,FOOD,ES,TRUE
2022-07-15,121.96,121.58067728036399,0.37932271963600783,2.111,-1.419,iid,72,FOOD,ES,TRUE
2022-08-15,122.51,122.47305174798174,0.036948252018262906,1.7100000000000004,-1.768,iid,72,FOOD,ES,TRUE
2022-09-15,123.04,123.82522109385599,-0.7852210938559807,1.0550000000000002,-2.778,iid,72,FOOD,ES,TRUE
2022-10-15,125.54,125.8189253224631,-0.2789253224630954,1.65,-2.143,iid,72,FOOD,ES,TRUE
2022-11-15,126.15,127.18322137893338,-1.0332213789333764,1.1389999999999998,-3.168,iid,72,FOOD,ES,TRUE
2022-12-15,128.33,127.90732739182442,0.4226726081755885,3.1039999999999996,-2.4610000000000003,iid,72,FOOD,ES,TRUE
2016-06-15,92.66,95.4814617782726,-2.8214617782726066,NA,NA,iid,72,NRG,ES,TRUE
2016-07-15,91.76,93.68723744820767,-1.9272374482076629,NA,NA,iid,72,NRG,ES,TRUE
2016-08-15,90.83,92.4798726766887,-1.6498726766887017,NA,NA,iid,72,NRG,ES,TRUE
2016-09-15,92.16,93.92992728754669,-1.7699272875466932,NA,NA,iid,72,NRG,ES,TRUE
2016-10-15,95.71,95.5625686334597,0.14743136654028888,NA,NA,iid,72,NRG,ES,TRUE
2016-11-15,95.75,95.86167902511195,-0.11167902511195393,NA,NA,iid,72,NRG,ES,TRUE
2016-12-15,99.22,97.14833403459588,2.0716659654041223,NA,NA,iid,72,NRG,ES,TRUE
2017-01-15,103.76,98.90156280036783,4.858437199632178,NA,NA,iid,72,NRG,ES,TRUE
2017-02-15,100.18,99.40952193467436,0.7704780653256478,NA,NA,iid,72,NRG,ES,TRUE
2017-03-15,97.59,99.02293657262172,-1.4329365726217134,NA,NA,iid,72,NRG,ES,TRUE
2017-04-15,98.06,99.1027663461115,-1.0427663461114918,NA,NA,iid,72,NRG,ES,TRUE
2017-05-15,96.97,97.33807682711831,-0.36807682711831546,NA,NA,iid,72,NRG,ES,TRUE
2017-06-15,96.1,95.98941317610294,0.11058682389705154,NA,NA,iid,72,NRG,ES,TRUE
2017-07-15,95.56,95.42744727563024,0.1325527243697593,NA,NA,iid,72,NRG,ES,TRUE
2017-08-15,96.53,95.86611069805438,0.6638893019456162,NA,NA,iid,72,NRG,ES,TRUE
2017-09-15,97.47,97.526775953084,-0.0567759530839993,NA,NA,iid,72,NRG,ES,TRUE
2017-10-15,99.4,97.70553338767814,1.694466612321861,NA,NA,iid,72,NRG,ES,TRUE
2017-11-15,101.44,100.33365816611278,1.106341833887214,NA,NA,iid,72,NRG,ES,TRUE
2017-12-15,101.76,100.32040157690204,1.4395984230979622,NA,NA,iid,72,NRG,ES,TRUE
2018-01-15,102.04,102.72693133203917,-0.6869313320391655,NA,NA,iid,72,NRG,ES,TRUE
2018-02-15,101.53,102.48859532181108,-0.9585953218110745,NA,NA,iid,72,NRG,ES,TRUE
2018-03-15,98.9,102.04680239652195,-3.1468023965219487,NA,NA,iid,72,NRG,ES,TRUE
2018-04-15,100.35,102.47216957915649,-2.122169579156491,NA,NA,iid,72,NRG,ES,TRUE
2018-05-15,104.56,104.56559812585506,-0.005598125855058811,NA,NA,iid,72,NRG,ES,TRUE
2018-06-15,105.6,105.04846622801517,0.5515337719848219,NA,NA,iid,72,NRG,ES,TRUE
2018-07-15,106.29,106.03549732988466,0.2545026701153432,NA,NA,iid,72,NRG,ES,TRUE
2018-08-15,107.25,105.69928721356055,1.5507127864394477,NA,NA,iid,72,NRG,ES,TRUE
2018-09-15,109.15,107.47566300235073,1.6743369976492772,NA,NA,iid,72,NRG,ES,TRUE
2018-10-15,110.04,109.19361440031514,0.846385599684865,NA,NA,iid,72,NRG,ES,TRUE
2018-11-15,107.93,108.32669882303558,-0.39669882303557813,NA,NA,iid,72,NRG,ES,TRUE
2018-12-15,103.84,104.67019762685065,-0.8301976268506479,NA,NA,iid,72,NRG,ES,TRUE
2019-01-15,102.79,106.05815077248351,-3.2681507724835086,NA,NA,iid,72,NRG,ES,TRUE
2019-02-15,103.43,106.16206920628133,-2.7320692062813237,NA,NA,iid,72,NRG,ES,TRUE
2019-03-15,103.67,107.52231327680826,-3.8523132768082604,NA,NA,iid,72,NRG,ES,TRUE
2019-04-15,104.97,108.51471596522434,-3.5447159652243414,NA,NA,iid,72,NRG,ES,TRUE
2019-05-15,105.06,109.29176179815772,-4.23176179815772,NA,NA,iid,72,NRG,ES,TRUE
2019-06-15,102.11,106.44928435580034,-4.339284355800345,NA,NA,iid,72,NRG,ES,TRUE
2019-07-15,102.97,105.55456010626094,-2.5845601062609376,NA,NA,iid,72,NRG,ES,TRUE
2019-08-15,101.66,104.30609602676225,-2.646096026762251,NA,NA,iid,72,NRG,ES,TRUE
2019-09-15,101.23,104.20333904237239,-2.9733390423723876,NA,NA,iid,72,NRG,ES,TRUE
2019-10-15,102.14,104.25419156605902,-2.11419156605902,NA,NA,iid,72,NRG,ES,TRUE
2019-11-15,101.6,105.27889406491833,-3.678894064918339,NA,NA,iid,72,NRG,ES,TRUE
2019-12-15,100.9,105.82130060573114,-4.921300605731133,NA,NA,iid,72,NRG,ES,TRUE
2020-01-15,102.73,106.9121893285873,-4.182189328587299,NA,NA,iid,72,NRG,ES,TRUE
2020-02-15,100.01,104.32732562886771,-4.317325628867707,NA,NA,iid,72,NRG,ES,TRUE
2020-03-15,93.64,99.64097042491427,-6.0009704249142715,NA,NA,iid,72,NRG,ES,TRUE
2020-04-15,87.02,93.04112104834209,-6.021121048342096,NA,NA,iid,72,NRG,ES,TRUE
2020-05-15,86.44,90.93197091282289,-4.491970912822893,NA,NA,iid,72,NRG,ES,TRUE
2020-06-15,89.89,92.81785718156912,-2.9278571815691237,NA,NA,iid,72,NRG,ES,TRUE
2020-07-15,91.88,93.60691673590982,-1.7269167359098248,NA,NA,iid,72,NRG,ES,TRUE
2020-08-15,92.2,93.59316962874198,-1.3931696287419726,NA,NA,iid,72,NRG,ES,TRUE
2020-09-15,92.53,93.33307516330922,-0.8030751633092166,NA,NA,iid,72,NRG,ES,TRUE
2020-10-15,90.81,93.90073494420831,-3.0907349442083074,NA,NA,iid,72,NRG,ES,TRUE
2020-11-15,91.89,93.82273179724629,-1.9327317972462907,NA,NA,iid,72,NRG,ES,TRUE
2020-12-15,94.56,96.32820288266066,-1.7682028826606597,NA,NA,iid,72,NRG,ES,TRUE
2021-01-15,100.71,99.87360588346895,0.8363941165310393,NA,NA,iid,72,NRG,ES,TRUE
2021-02-15,95.84,102.41753469454434,-6.57753469454434,NA,NA,iid,72,NRG,ES,TRUE
2021-03-15,101.57,105.17742022323462,-3.6074202232346266,NA,NA,iid,72,NRG,ES,TRUE
2021-04-15,105.59,105.00758423360406,0.5824157663959397,NA,NA,iid,72,NRG,ES,TRUE
2021-05-15,107.19,105.19128060608438,1.9987193939156214,NA,NA,iid,72,NRG,ES,TRUE
2021-06-15,110.96,106.19014238604322,4.769857613956773,NA,NA,iid,72,NRG,ES,TRUE
2021-07-15,114.37,110.92252256109147,3.4474774389085354,NA,NA,iid,72,NRG,ES,TRUE
2021-08-15,117.53,112.63490645132964,4.89509354867036,NA,NA,iid,72,NRG,ES,TRUE
2021-09-15,123.16,115.80634742021437,7.353652579785631,NA,NA,iid,72,NRG,ES,TRUE
2021-10-15,133.34,122.45315621754254,10.886843782457461,NA,NA,iid,72,NRG,ES,TRUE
2021-11-15,131.17,129.59411770898342,1.575882291016569,NA,NA,iid,72,NRG,ES,TRUE
2021-12-15,139.82,133.2331655654769,6.586834434523098,NA,NA,iid,72,NRG,ES,TRUE
2022-01-15,141.48,140.56715002546156,0.9128499745384318,NA,NA,iid,72,NRG,ES,TRUE
2022-02-15,145.72,143.52021587304156,2.199784126958434,NA,NA,iid,72,NRG,ES,TRUE
2022-03-15,172.25,161.108903829452,11.141096170547996,NA,NA,iid,72,NRG,ES,TRUE
2022-04-15,148.98,160.03050602786416,-11.050506027864174,NA,NA,iid,72,NRG,ES,TRUE
2022-05-15,151.77,160.1733512344834,-8.403351234483381,NA,NA,iid,72,NRG,ES,TRUE
2022-06-15,164.94,168.1294148345924,-3.1894148345924123,5.7620000000000005,-11.936999999999998,iid,72,NRG,ES,TRUE
2022-07-15,167.6,174.58587855179468,-6.985878551794684,2.5720000000000027,-15.567999999999998,iid,72,NRG,ES,TRUE
2022-08-15,167.52,185.43299594911136,-17.912995949111348,5.817999999999998,-28.501999999999995,iid,72,NRG,ES,TRUE
2022-09-15,156.07,201.43485474822515,-45.364854748225156,-2.6159999999999997,-59.321,iid,72,NRG,ES,TRUE
2022-10-15,148.42,203.55995421639494,-55.139954216394955,-13.572000000000003,-71.861,iid,72,NRG,ES,TRUE
2022-11-15,141.49,189.49653566943317,-48.00653566943316,-23.792,-90.991,iid,72,NRG,ES,TRUE
2022-12-15,134.03,185.79156196566925,-51.761561965669245,-16.447000000000003,-89.026,iid,72,NRG,ES,TRUE
2016-06-15,103.37,102.7501758759556,0.6198241240443991,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2016-07-15,96.92,96.32858283081062,0.5914171691893841,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2016-08-15,96.43,95.34377744154018,1.0862225584598235,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2016-09-15,100.52,101.65301920292409,-1.133019202924089,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2016-10-15,102.29,102.93975924435259,-0.6497592443525804,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2016-11-15,103.41,102.94810797659363,0.4618920234063637,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2016-12-15,102.54,102.59021846861663,-0.05021846861662027,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-01-15,96.18,96.45814908673701,-0.27814908673700245,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-02-15,95.5,95.97539931920218,-0.47539931920218237,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-03-15,101.19,101.81205396144483,-0.6220539614448342,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-04-15,103.15,102.88389133209006,0.2661086679099469,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-05-15,103.93,102.92320499010813,1.0067950098918743,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-06-15,103.45,102.65640999353072,0.7935900064692873,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-07-15,97.2,96.42795474777449,0.7720452522255101,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-08-15,96.71,95.70434989219535,1.005650107804641,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-09-15,100.1,102.05049323902666,-1.9504932390266703,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-10-15,101.97,102.82037305107023,-0.8503730510702354,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-11-15,103.25,102.96664694280024,0.28335305719976134,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2017-12-15,102.44,102.67555618199978,-0.23555618199978312,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-01-15,96.27,96.91014611292849,-0.6401461129284911,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-02-15,95.79,95.94601423800552,-0.15601423800551117,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-03-15,101.03,101.63139505093592,-0.6013950509359205,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-04-15,103.28,102.88639955920817,0.393600440791829,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-05-15,104.03,102.74222163216746,1.2877783678325443,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-06-15,103.48,102.56909883775857,0.91090116224143,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-07-15,97.33,96.98961466863834,0.3403853313616594,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-08-15,96.75,95.58527733271586,1.1647226672841384,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-09-15,99.98,101.77310267441932,-1.7931026744193161,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-10-15,102.14,102.57107563579957,-0.43107563579957286,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-11-15,103.35,102.51831507014357,0.8316849298564222,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2018-12-15,102.65,102.33293704812918,0.3170629518708239,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-01-15,96.45,96.76861082573532,-0.31861082573531974,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-02-15,95.75,96.01965389226082,-0.2696538922608198,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-03-15,100.88,101.61435623043744,-0.7343562304374416,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-04-15,103.62,102.64427628818,0.9757237118200095,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-05-15,104.46,102.64082692178782,1.8191730782121738,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-06-15,103.9,102.44943250468185,1.450567495318154,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-07-15,97.81,96.80534524821832,1.0046547517816862,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-08-15,97.35,96.04504327799818,1.304956722001819,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-09-15,100.44,101.9118357532716,-1.4718357532716055,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-10-15,102.48,102.6829537244578,-0.20295372445779947,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-11-15,103.61,102.83116051705139,0.7788394829486123,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2019-12-15,102.74,102.55062016796157,0.18937983203842634,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-01-15,96.76,96.76246282598524,-0.0024628259852335077,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-02-15,96.29,96.24144467445127,0.04855532554873321,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-03-15,101.26,102.00923434240174,-0.7492343424017349,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-04-15,103.62,102.95154640450686,0.6684535954931476,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-05-15,104.37,102.82467041856928,1.545329581430721,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-06-15,103.79,102.73782360289593,1.052176397104077,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-07-15,98.12,100.7550677433147,-2.6350677433146927,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-08-15,97.53,96.75909803820696,0.7709019617930437,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-09-15,100.27,101.22006223160162,-0.9500622316016205,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-10-15,102.39,102.82108912532988,-0.4310891253298763,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-11-15,103.69,102.7582372885502,0.9317627114497924,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2020-12-15,102.91,102.56754623520948,0.3424537647905197,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-01-15,97.12,98.84311771092317,-1.7231177109231623,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-02-15,96.55,97.82399351636631,-1.2739935163663176,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-03-15,101.61,101.80449639281358,-0.19449639281357634,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-04-15,103.98,103.27394607257189,0.7060539274281155,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-05-15,104.9,103.43345196005325,1.4665480399467583,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-06-15,104.45,103.49210428746387,0.9578957125361285,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-07-15,98.43,99.34651194305758,-0.9165119430575714,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-08-15,98.01,98.56661480323018,-0.5566148032301754,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-09-15,101.18,102.91308143135325,-1.7330814313532414,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-10-15,103.36,103.95184274884167,-0.5918427488416711,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-11-15,104.75,104.22786511853731,0.5221348814626907,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2021-12-15,104.23,104.55158169643964,-0.32158169643963674,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2022-01-15,99.64,100.25928361996021,-0.6192836199602141,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2022-02-15,99.59,100.49577997158318,-0.905779971583172,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2022-03-15,104.81,104.79569269602942,0.014307303970582552,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2022-04-15,106.32,106.51017483556599,-0.19017483556599757,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2022-05-15,106.96,107.1555921006301,-0.19559210063010823,NA,NA,iid,72,IGD_NNRG,ES,TRUE
2022-06-15,107.06,107.54724018914463,-0.48724018914462874,1.2780000000000005,-2.1879999999999997,iid,72,IGD_NNRG,ES,TRUE
2022-07-15,102.5,103.08468398707699,-0.5846839870769855,1.4350000000000005,-2.602,iid,72,IGD_NNRG,ES,TRUE
2022-08-15,102.49,103.42824480965822,-0.9382448096582294,0.8140000000000001,-2.75,iid,72,IGD_NNRG,ES,TRUE
2022-09-15,106.56,108.30601672302416,-1.7460167230241552,0.02400000000000002,-3.5839999999999996,iid,72,IGD_NNRG,ES,TRUE
2022-10-15,108.06,109.82435142984716,-1.764351429847153,0.06599999999999984,-3.65,iid,72,IGD_NNRG,ES,TRUE
2022-11-15,109.1,110.4587184655646,-1.358718465564607,0.6000000000000005,-3.282,iid,72,IGD_NNRG,ES,TRUE
2022-12-15,108.46,111.00128408801987,-2.5412840880198786,-0.7299999999999995,-4.379,iid,72,IGD_NNRG,ES,TRUE
2016-06-15,101.7,101.5552299612023,0.14477003879770223,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2016-07-15,100.29,100.03930223106926,0.250697768930749,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2016-08-15,100.38,100.13320256351331,0.24679743648668762,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2016-09-15,101.01,101.34588700874835,-0.3358870087483439,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2016-10-15,101.4,101.47729381498249,-0.07729381498248244,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2016-11-15,101.67,101.33155913197903,0.3384408680209674,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2016-12-15,101.8,101.65918876517134,0.14081123482866076,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-01-15,100.11,100.11402952283095,-0.004029522830947485,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-02-15,100.18,100.53633958448262,-0.3563395844826118,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-03-15,101.77,102.06255857047574,-0.29255857047574807,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-04-15,102.75,102.7740734541169,-0.02407345411690187,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-05-15,102.83,102.80819263113244,0.021807368867555965,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-06-15,103.01,102.91139930577678,0.09860069422322226,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-07-15,101.68,101.36453836909851,0.3154616309014955,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-08-15,101.75,101.56602522554576,0.18397477445424215,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-09-15,102.33,102.78367257535312,-0.45367257535312433,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-10-15,102.8,102.71103953963438,0.08896046036561245,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-11-15,102.92,102.58381571788964,0.33618428211036644,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2017-12-15,102.88,102.78375249919715,0.09624750080284628,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-01-15,101.14,101.27227979192396,-0.13227979192396333,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-02-15,101.37,101.25874488214984,0.11125511785016329,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-03-15,103.07,103.03756350901342,0.03243649098656931,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-04-15,103.76,103.6954058961851,0.06459410381491182,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-05-15,104.31,103.98371257358751,0.32628742641249175,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-06-15,104.45,104.16513431276701,0.284865687232994,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-07-15,102.95,102.70522530743692,0.24477469256308382,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-08-15,103,102.76655690178194,0.23344309821806064,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-09-15,103.49,103.91725305592928,-0.42725305592928464,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-10-15,104.18,103.91494042778123,0.2650595722187745,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-11-15,104.16,103.63204272736544,0.527957272634552,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2018-12-15,104.1,103.72247436403863,0.3775256359613621,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-01-15,102.16,102.30228105961362,-0.14228105961362303,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-02-15,102.32,102.32159050749985,-0.0015905074998556756,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-03-15,103.91,104.00630532101208,-0.09630532101208189,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-04-15,105.04,104.89148922697713,0.14851077302287763,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-05-15,105.31,105.04006018271278,0.2699398172872236,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-06-15,105.55,105.33418350095792,0.21581649904207723,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-07-15,104.09,103.89221144179574,0.197788558204266,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-08-15,104.13,104.10622305440387,0.023776945596125643,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-09-15,104.66,105.03231308442228,-0.37231308442228794,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-10-15,105.31,105.05556534929077,0.25443465070922855,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-11-15,105.43,104.85904669873699,0.5709533012630175,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2019-12-15,105.37,104.89793497759939,0.47206502240061354,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-01-15,103.47,103.3840680061309,0.08593199386909589,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-02-15,103.77,103.43938394844916,0.33061605155083384,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-03-15,105.34,105.23534913031277,0.1046508696872337,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-04-15,106.66,106.12399952377667,0.5360004762233217,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-05-15,106.81,106.15647962727571,0.6535203727242873,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-06-15,106.86,106.09455918002082,0.765440819979176,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-07-15,104.73,105.73028277681182,-1.0002827768118152,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-08-15,104.69,104.62868891600655,0.06131108399344498,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-09-15,105.16,105.35210376220122,-0.19210376220122782,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-10-15,105.76,105.59308164077883,0.16691835922117093,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-11-15,105.74,105.48546413008921,0.25453586991078225,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2020-12-15,105.55,105.50981066315993,0.04018933684007209,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2021-01-15,104.18,104.5652748589748,-0.3852748589747961,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2021-02-15,104.13,104.49324520021754,-0.36324520021754836,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
2021-03-15,105.58,105.73837198538158,-0.15837198538157793,NA,NA,iid,72,TOT_X_NRG,ES,TRUE
